section,row_type,dataset_type,meeting_id,candidate_model,meeting_count,evaluator_run_count,accuracy_avg,completeness_avg,coverage_avg,accuracy_scores_by_evaluator,completeness_scores_by_evaluator,coverage_scores_by_evaluator,note,report_path
detail,meeting_model,city_council,t_319721751720091446506953863822689932873,gpt-5-mini,,2,0.678,0.826,0.975,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.75, ""gpt-5-2025-08-07"": 0.607}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.805, ""gpt-5-2025-08-07"": 0.847}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 1.0, ""gpt-5-2025-08-07"": 0.95}",reused,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/t_319721751720091446506953863822689932873/offline/evaluation_report_standard_gpt-5-mini.json
detail,meeting_model,city_council,t_319721751720091446506953863822689932873,gpt-51,,2,0.786,0.879,0.975,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.81, ""gpt-5-2025-08-07"": 0.762}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.874, ""gpt-5-2025-08-07"": 0.884}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 1.0, ""gpt-5-2025-08-07"": 0.95}",reused,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/t_319721751720091446506953863822689932873/offline/evaluation_report_standard_gpt-51.json
detail,meeting_model,city_council,t_320511298686560210701155163868323612054,gpt-41-mini,,2,0.683,0.785,0.618,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.7, ""gpt-5-2025-08-07"": 0.667}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.834, ""gpt-5-2025-08-07"": 0.736}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.618, ""gpt-5-2025-08-07"": 0.618}",reused,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/t_320511298686560210701155163868323612054/offline/evaluation_report_standard_gpt-41-mini.json
detail,meeting_model,city_council,t_320511298686560210701155163868323612054,gpt-5-mini,,2,0.674,0.797,0.618,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.761, ""gpt-5-2025-08-07"": 0.587}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.814, ""gpt-5-2025-08-07"": 0.78}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.618, ""gpt-5-2025-08-07"": 0.618}",completed,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/t_320511298686560210701155163868323612054/offline/evaluation_report_standard_gpt-5-mini.json
detail,meeting_model,city_council,t_320511298686560210701155163868323612054,gpt-51,,2,0.72,0.915,0.839,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.74, ""gpt-5-2025-08-07"": 0.7}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.889, ""gpt-5-2025-08-07"": 0.941}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.853, ""gpt-5-2025-08-07"": 0.824}",reused,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/t_320511298686560210701155163868323612054/offline/evaluation_report_standard_gpt-51.json
detail,meeting_model,city_council,t_325592405081130796321082217307291061850,gpt-41-mini,,2,0.848,0.816,0.829,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.87, ""gpt-5-2025-08-07"": 0.826}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.825, ""gpt-5-2025-08-07"": 0.806}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.971, ""gpt-5-2025-08-07"": 0.686}",reused,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/t_325592405081130796321082217307291061850/offline/evaluation_report_standard_gpt-41-mini.json
detail,meeting_model,city_council,t_325592405081130796321082217307291061850,gpt-5-mini,,2,0.816,0.82,0.857,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.895, ""gpt-5-2025-08-07"": 0.737}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.815, ""gpt-5-2025-08-07"": 0.825}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.943, ""gpt-5-2025-08-07"": 0.771}",reused,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/t_325592405081130796321082217307291061850/offline/evaluation_report_standard_gpt-5-mini.json
detail,meeting_model,city_council,t_325592405081130796321082217307291061850,gpt-51,,2,0.8,0.875,0.986,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.88, ""gpt-5-2025-08-07"": 0.72}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.843, ""gpt-5-2025-08-07"": 0.908}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 1.0, ""gpt-5-2025-08-07"": 0.971}",reused,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/t_325592405081130796321082217307291061850/offline/evaluation_report_standard_gpt-51.json
detail,meeting_model,city_council,t_51002772535039007152119452769145788156,gpt-41-mini,,2,0.938,0.859,0.858,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.938, ""gpt-5-2025-08-07"": 0.938}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.835, ""gpt-5-2025-08-07"": 0.882}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.786, ""gpt-5-2025-08-07"": 0.929}",reused,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/t_51002772535039007152119452769145788156/offline/evaluation_report_standard_gpt-41-mini.json
detail,meeting_model,city_council,t_51002772535039007152119452769145788156,gpt-5-mini,,2,0.845,0.877,0.893,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.897, ""gpt-5-2025-08-07"": 0.793}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.875, ""gpt-5-2025-08-07"": 0.879}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.786, ""gpt-5-2025-08-07"": 1.0}",reused,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/t_51002772535039007152119452769145788156/offline/evaluation_report_standard_gpt-5-mini.json
detail,meeting_model,city_council,t_73432580758343526481036314189906149471,gpt-41-mini,,2,0.938,0.82,0.642,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.875, ""gpt-5-2025-08-07"": 1.0}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.78, ""gpt-5-2025-08-07"": 0.86}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.571, ""gpt-5-2025-08-07"": 0.714}",reused,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/t_73432580758343526481036314189906149471/offline/evaluation_report_standard_gpt-41-mini.json
detail,meeting_model,city_council,t_73432580758343526481036314189906149471,gpt-5-mini,,2,0.857,0.831,0.928,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.857, ""gpt-5-2025-08-07"": 0.857}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.836, ""gpt-5-2025-08-07"": 0.826}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.857, ""gpt-5-2025-08-07"": 1.0}",reused,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/t_73432580758343526481036314189906149471/offline/evaluation_report_standard_gpt-5-mini.json
detail,meeting_model,city_council,t_73432580758343526481036314189906149471,gpt-51,,2,0.708,0.954,0.714,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.833, ""gpt-5-2025-08-07"": 0.583}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.944, ""gpt-5-2025-08-07"": 0.964}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.714, ""gpt-5-2025-08-07"": 0.714}",reused,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/t_73432580758343526481036314189906149471/offline/evaluation_report_standard_gpt-51.json
detail,meeting_model,city_council,t_77969873731330595433843703212771096329,gpt-41-mini,,2,0.8,0.752,0.857,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.75, ""gpt-5-2025-08-07"": 0.85}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.789, ""gpt-5-2025-08-07"": 0.716}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.893, ""gpt-5-2025-08-07"": 0.821}",reused,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/t_77969873731330595433843703212771096329/offline/evaluation_report_standard_gpt-41-mini.json
detail,meeting_model,city_council,t_51002772535039007152119452769145788156,gpt-51,,2,0.808,0.923,0.857,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.808, ""gpt-5-2025-08-07"": 0.808}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.905, ""gpt-5-2025-08-07"": 0.942}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.857, ""gpt-5-2025-08-07"": 0.857}",completed,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/t_51002772535039007152119452769145788156/offline/evaluation_report_standard_gpt-51.json
detail,meeting_model,city_council,t_83080186118896375733521857914163589641,gpt-41-mini,,2,0.683,0.772,0.792,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.732, ""gpt-5-2025-08-07"": 0.634}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.808, ""gpt-5-2025-08-07"": 0.737}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.792, ""gpt-5-2025-08-07"": 0.792}",completed,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/t_83080186118896375733521857914163589641/offline/evaluation_report_standard_gpt-41-mini.json
detail,meeting_model,city_council,t_77969873731330595433843703212771096329,gpt-5-mini,,2,0.731,0.813,0.839,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.75, ""gpt-5-2025-08-07"": 0.712}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.791, ""gpt-5-2025-08-07"": 0.835}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.857, ""gpt-5-2025-08-07"": 0.821}",completed,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/t_77969873731330595433843703212771096329/offline/evaluation_report_standard_gpt-5-mini.json
detail,meeting_model,city_council,t_77969873731330595433843703212771096329,gpt-51,,2,0.617,0.904,0.929,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.638, ""gpt-5-2025-08-07"": 0.596}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.875, ""gpt-5-2025-08-07"": 0.933}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.929, ""gpt-5-2025-08-07"": 0.929}",completed,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/t_77969873731330595433843703212771096329/offline/evaluation_report_standard_gpt-51.json
detail,meeting_model,city_council,t_83080186118896375733521857914163589641,gpt-51,,2,0.67,0.921,0.958,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.7, ""gpt-5-2025-08-07"": 0.64}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.881, ""gpt-5-2025-08-07"": 0.961}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.958, ""gpt-5-2025-08-07"": 0.958}",completed,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/t_83080186118896375733521857914163589641/offline/evaluation_report_standard_gpt-51.json
detail,meeting_model,city_council,t_85889445716932507123321064915811827639,gpt-41-mini,,2,0.867,0.797,0.804,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.867, ""gpt-5-2025-08-07"": 0.867}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.858, ""gpt-5-2025-08-07"": 0.737}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.848, ""gpt-5-2025-08-07"": 0.761}",completed,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/t_85889445716932507123321064915811827639/offline/evaluation_report_standard_gpt-41-mini.json
detail,meeting_model,city_council,t_83080186118896375733521857914163589641,gpt-5-mini,,2,0.729,0.867,0.938,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.708, ""gpt-5-2025-08-07"": 0.75}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.882, ""gpt-5-2025-08-07"": 0.853}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.958, ""gpt-5-2025-08-07"": 0.917}",completed,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/t_83080186118896375733521857914163589641/offline/evaluation_report_standard_gpt-5-mini.json
detail,meeting_model,whitehouse_press_briefings,whpb_20240117_press,gpt-41-mini,,2,0.38,0.808,0.71,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.483, ""gpt-5-2025-08-07"": 0.276}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.831, ""gpt-5-2025-08-07"": 0.786}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.774, ""gpt-5-2025-08-07"": 0.645}",completed,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/whpb_20240117_press/offline/evaluation_report_standard_gpt-41-mini.json
detail,meeting_model,whitehouse_press_briefings,whpb_20240117_press,gpt-51,,2,0.584,0.859,0.952,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.548, ""gpt-5-2025-08-07"": 0.619}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.845, ""gpt-5-2025-08-07"": 0.873}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.968, ""gpt-5-2025-08-07"": 0.935}",completed,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/whpb_20240117_press/offline/evaluation_report_standard_gpt-51.json
